fingerprint,cluster_size,record_ids,auto_merge
593511f20a0b58c7860b3103a0d654f45a76cc5c8659082de5840b35b1373fc1,2,pdmx-qmbkrw5z39b45dwmbrvytzetwjaihss7sflkyahys5sk7y;pdmx-qmzxt6k8xpfpvbx2aeylvlas4g7bzikm1c91cbpmqfrujc,0
5939ff4bd1a7a9acb181cd5003a220f536fa36fdad47a05e76d0fb7720fc8172,2,pdmx-qmyqyozsguawa7b52cigph8zroig4kvucce2hlpur7tkep;pdmx-qmzkc9t9yuk5ccckjs3v8hvplst7xrpo2rnfhnxju4szja,0
594c9a917de13a25b6ae57343ff6bf2891f87249575356821ac37b6c0536aaae,2,pdmx-qmauvwdcqd9dk513jhhuazsb7jsuyu1imuf3it2cqv7wqc;pdmx-qmwtujtmqwxwr8npobchmkyulxmwj7ktbbsfq4xenjczhm,0
595030f7eb2689241a05d4086e53392478bd653ea0865fd748677ab1a400184f,2,pdmx-qmqttyuhmqjhotuhfw63sr9epvoxsqbza3okkvgdtzk5gz;pdmx-qmznieu8hf4ke6tcm5yrb8uzwgd4j9io7n8wod7hqbzzuz,0
59d871ad04e336c5b0a3713ad05b945460c03653a1a6fbec433971f12c98c9f0,2,pdmx-qmnyeckxktq8qfnse1pkgffljuttafy6hnogj4p4feutov;pdmx-qmsx2myf44ymgpb56ejkrvyru136ay2ar2td3gy6qgwq66,0
5a32db94950ccfb6231cb18bf9eb707e3f977762e7564e2681ce16658f97ab1c,2,pdmx-qmecfxtammneupvlz6qp9ldg88vngvkkkxvfk4otpifc9m;pdmx-qmwyit69ptrcdrjdpb3poo8f7zzh82sequ8bqsbprr7cvq,0
5a8f02d0862615509ea070551a1ecf263d391ac426f3d3fad742d3baf15ba6e1,2,pdmx-qmayxqsaavesp2phszmusvhfdwujlhgkkwykaucprjr61c;pdmx-qmt3i3ynhz47d5xmqlzucoltxzyjrwrysxtctdjn2sccb2,0
5aa9c7d9fc54ca0bde1c952896de7022852236a9d8ad8b83d9474ce728697bdd,2,pdmx-qmq6ksdpzgwtp8ouoatmrewgj32crwc5hyiaczan9bn2df;pdmx-qmv2nrd2gvtjuhjr7khzmmjpusyvsskpozycckr5mda8gf,0
5adc943c13f5e335c4af70903d540d76b472e5e9837e58d5ba760db747aa2242,2,pdmx-qmdaxxcttpvzdga76rwaasqywc1fqtjnahdlxpxb1whv6u;pdmx-qmqpcy4x5smzg2e9quwxtealrhh1dspo5r31pq8jtcdomv,0
5b050494eb1e49f77817ef72f97073f2be47033db0e3523f6981eb2b165f33ee,2,pdmx-qmt46zgxmhru95thba6ziohcpgbsxmhknpgnadyjchd9g9;pdmx-qmw9zfrzabtnag3b5nrmjvywwynff4uv2ksh7ffcu6jnug,0
5b540fdc142df9a0a8c13ef349155a07f3e811e828d6d0f6a066ca0ccf27421b,2,pdmx-qmbsq3fkr3j8u9ibybprjkvm3ph8xwk18uyppgh9uhqiwc;pdmx-qmqkjjsbhutrg94nkmkc7k56lywxhxjpikhqukev6jsgym,0
5c4e5d4b86882a3a23a46b1ca6c539f342654e982fbc62362b9e5ba431c24dea,2,pdmx-qmwyszv1thxwmhoyhqr16qhtztxtxrhqxknix68mfyae5t;pdmx-qmz4t2zpoyxrmdu64dtvv9ztymhhbb41ybsbi1n6n8bbco,0
5c6055cd62318539355ccf2db0b2aef45ce18c80fda6f5ad48cf6ec536b30d2c,2,pdmx-qmrjxmqqubvdbw2t2bnqo8cahltspwjsbzbeiyvnswrvlg;pdmx-qmupmpc4qqmof9uzpqnhqkrkyuemzk2vy9pkmnpnhb5qud,0
5c7a382da7ac2f4f37ef9d32184e98c04a1d5fbfdd3a9f2c7d3e020918c2f3ee,2,pdmx-qmvkgjlcnwxrxredmjmnbeia3qkd1hykuespajkj2jyugq;pdmx-qmympw8qjhhj42kshhdmk4w6jclesyejsyx7acfjnaunjo,0
5d8ee7367d15bb502874826cd0168e0cbdbc07b6b2bf0625ee76afed68fd2f04,2,pdmx-qmegq667ck8x2wwkvczqwahbcbnabre1nuljbna1gb8xgm;pdmx-qmsta3ssk81ujtn6nxpcbdzbrjqevzlshkxfdw4agr2sms,0
5e0ca79e592ca94847d80d1e231e3a27e5604aa2a2fcfc44bba9a4d7fdeb55fb,2,pdmx-qmntwdd6t6uqkqs6v1mexp98gyqn8qflgukfzhyy3znh8g;pdmx-qmrqchpr6jlcrapf1s6jqcy97gjzup4zvgshj2asbkr2ui,0
5e58af06931c7bea1211cc0a9e31e90ef3a939b0e78eed0e69b9ef21764262c8,2,pdmx-qmaf9crumeozkcp4fmxuymfonqkku9luhubqokw5mpn66w;pdmx-qmr7tqxpgqcjlp1hkkljzjxt4jbozl319uozt7mkvmmi5d,0
5e5adff2019ec06362addd09ec19cb071cfff0fc58136b8383926585dcab3dce,2,pdmx-qmdnwrmmqpraer7zrryalerxdkcdryk3lfyowu2uoontm3;pdmx-qmeuxxidv6fvnponvakyfeosmz3uahawcwtyhwrpyvpckz,0
5ea1086ce4cc180e78e823bcdca0cc95ecd0b06f6562bced1b52be5a0741d355,2,pdmx-qmqyx14wbsvwsht1zejk1pttz3vustkdgr5tuicnpkr93d;pdmx-qmxwbdjm8orzn4txvytanacom1hi2tdfkuzzayfui2srrh,0
5ed7cb2b34094c51c38fa2a732972581102af91131561039b2c48cd78dc244d1,2,pdmx-qmaxciyjjfqezngb33wxvvmybzf3ffmvdq8puspsfjfzeq;pdmx-qmy4mgl5hyieilnifve65mxkduphwxuv6yep9fkdnujaqa,0
5ee5bc3d8148400c1ccd35dc8ccf4a79eb363265a947ea115bd50c07644baa6c,2,pdmx-qmrfvvgxqgxqpkwutjphtkzpe8mkimyf9roumjbfvrfnjb;pdmx-qmrhdjacs3wefuh2mz1dnqwyyys7s7d5qjnkma816vk2xc,0
5eea2daafdf1a180ae37df6fdc4e6c0775f450f1ba7af33888ab811da44c97ab,2,pdmx-qmak8cknupbsyigsy7swtmedex4zf6hvuphi6ewkgetgim;pdmx-qmcpnvgwzgkmazafkzwmvuc1vcthdxgdj42l9nvqnxk9tm,0
5f0e9e2c69cf05c0df7bb13ed9a33aa418ba18cb7814a8704b345b4d4db559ed,2,pdmx-qmbyaifrgkbyarnfw4q3dkwxctvqvgbdt7urq6hhyvjr2r;pdmx-qmwxc7yj3ng9huhz1qenthrdscdgseces3fmtfrsmgcelr,0
5f102a64774428cce8039512d98e7933a6b55a246c93c0fdc297c8284b453344,2,pdmx-qmf5jf7qc41ect3hzuv2ziiffofjvf5c7b5xccek21hvms;pdmx-qmzy4ks5gkqbggwt2jpzjmht9cqgshva21awv65gokdtxq,0
5fab47fc799e0a6fa14a7968864ce3706164b4e01c7794a39bdd424c807c13b6,2,pdmx-qmt3ihuu8nrri51ww7muhmsuasteqyecpe2hlzgs18ubgx;pdmx-qmybb8zds3nwte49pm4ijkcxbqttbpfyxvp9ukt53cbw4q,0
603864e9e66ba4a432fc9a59cfe5254f5b2f67d232a8278124abf0ef1be9e466,2,pdmx-qmaxybvduy6t2ag4ur9bdlffk4btlcpaibcsdzegoaasiv;pdmx-qms2j6gozlydaw5d6rswxgnttacqszkgt96bxyujn12ot3,0
611e7fee91522557f24aeb729da4f0d0aeaa61026a4fa967c3a035928a13006e,2,pdmx-qmbidurkjf5akm5elyjfsbynmcye1ezeauuvusnbtvft2i;pdmx-qmwnhhsf1ztzrfcuf662rvz3n2pg5ud9srkrayrzvzwujs,0
615e6cb89f38f680ba7d5770bddd1aa0ae075e6e344453b74606ec3a12132492,2,pdmx-qmfndchzhmj8y9fju36lvqhu3bpjpajatkc6jxyw5dfh6w;pdmx-qmypdfuyw2tjbjohavggrnzclnfyh49xh2wgwtd14bszrn,0
61b47c70d743ecfed0ba08a6b1dc0f033af520bcf9e2ed370d9392f2b0572b50,2,pdmx-qmfconjlzu5npn4awovphqgyna9uzu9pzzpzknmxq5yiik;pdmx-qmumdnebnztubxtxhoxvgri5bxqfszgdabukhewh5fklvf,0
61b72ef6f1e3f6430a0e93f864bde9111d00dc881350dfb1e83835735381b50e,2,pdmx-qmq5pp6c26c2jthphcbeutqsngy99vqcu7jjdqeizga68i;pdmx-qmtdabh9nwtmyxagt6mpvdrx4vjwrzc2goi5xoutf9uubr,0
61e4af4c4215d33df91ba8beb6a5345be53e74a6065359c5d6b4da2367b4e73c,2,pdmx-qmwwc89gucwhdb5vvvdkvpk1xjthzc6ombasrdsdccfu2t;pdmx-qmzwjmq3lgdttgfeknxqhrhzfwdcfjudpyyqhjzsw8rhwv,0
623fba0b76dfea17014c88024dd01dabbdcc278a457ae77d0a8f090314723669,2,pdmx-qmntrq9rvkxtjiglzuri2ta7xwp8sumtpsjmpqn51mcvmx;pdmx-qmwbtmf75th9rmfwvnftuiurbyjryt582v2ghbbprx9umx,0
626c045950b9e5366d559c583c40c3afba998973164335d9265ec12e5f528d12,2,pdmx-qmuzg8fpvt7tt9zggzrkhxqf2v7zz56ljsuwhgwp7zjb9b;pdmx-qmwtlkdn52qdxrblfc2afh5bjh76daj15yjl1ncinhgnmc,0
62d528332a50b925831d427977b4ee3f3cb817846286f3692dd15f77569dc9a1,2,pdmx-qmbwzacyqwmkrjesrmrnfaa6qjrcitt7fpvc5acfggmvzu;pdmx-qmqqsdgjf5inia45haftklwwunmkibw3mtf77ku5nscdej,0
63c174af049d7c46441e8ad95add36e312ec7a26232b927ec7f08f9cbb58f4fc,2,pdmx-qmewqy8cmfufrdnqslhnmz6qmyszkhdhuyqsgctgrgdopo;pdmx-qmwxqlrqozkyjpk1ndqcfmajqziz2ckq1jso2clrkhpkwp,0
63f352220f3ed9057aa0ae76feb81a6bc805079dcf27e6d460abfa4f95b64a6f,2,pdmx-qmc6t2gj9n5nw3fgygsbjg8xgccffjugijepfgtfrrdgck;pdmx-qmr2iyjrzppuhn2c7prlgnw3zvpmtrwescjkeyrokcd6mf,0
63fc30b84415b122483d3fe9c1b0138714acee3819adb0a8f5f828a7bbcc563d,2,pdmx-qmehwzesp6vxzvb6fm8xpb5cixyefjotujrhprunbsyxxm;pdmx-qmz53s7qgn2cg7ktnaxkrfhsasgyp4pzgvfntmnv5elrzn,0
646dd4754731531a746dacdcdfaaefde5395c13c8658a77d00f0c197a3606c39,2,pdmx-qmuskyndshyk8iykeo1c7ngx9s5qjmnzf1jpagyvatdkxp;pdmx-qmxbfqhgbw2vqpr2tx1kaq4qtdm2hwtv5tb9oumek2kusj,0
64714b1cf20d216c83cef0599ee63cef9986fc0cad30e119fe0eb33df526c116,2,pdmx-qmerxixbyncfjxfhcadvxhps8mvvsc3jftftjfr79xvare;pdmx-qmr7dqp99tjq61r5973b2argu4ivpvlii1zdmck7oy3tz8,0
64a99d1b52bf9cab97396bb233508532be34965dc38b7ee014e78bb4493e7d72,2,pdmx-qmetiaodpxcbpvimtcnu56gsttbx24qpxjmt6wq8xgsjtx;pdmx-qmyzfffirvfkkkp9db7xfubdnxgivf871vlx797nuzp9d5,0
654eda7965d98e852b06f6e0bdf075c11b43af2d929c76f59616f661d438cd4c,2,pdmx-qmxdeg9tsxwzmxv99dk9vkdapjklgqiqvjhksybltfl33c;pdmx-qmzaxqzs6vqnyxeefpa9mtg9dvthcbxqxpgc2mj2mc3z3y,0
6576e59ca1c5661a4620b565460354592ad245c842484e9fb3c712834eae97d1,2,pdmx-qmvwluprdpg9tsfef2ppbnikm5ygwmqpehmb1ewdjspzbm;pdmx-qmxcakqzeqdsg4pvaajhmaddpqvzas1echdwzmm67gkm6l,0
6577e827a8e20815d2c8b22e7d34f9d8fbebda51da9324743ea7ae3e56261de3,2,pdmx-qms4tojovkheesbesnx3ey75jstcxudpbhx1gfdyy2ujqv;pdmx-qmttqwjuff9bi2qsohrrsxc5exnw7jquj8nspzjhswpsk7,0
657801e4d63adec80b3cec702b89300f67a168ca81aa84fab127d24b8d766044,2,pdmx-qmwvnjupeyeeyfdn6ijl6bo25e47rahzybx7cd6ax89tmt;pdmx-qmzxvgsxtdsendqkfuiisfnkwb4mhggzotdczokenxokbr,0
65f4f51d4ae57a32b3945835c4665d5e7eec4f48376fbe6de62a95f8fe3322b0,2,pdmx-qmtrsfhscj6aaujy7xeaqjdfeewuywh762ezfmdmascfeq;pdmx-qmuzqaydxncws8tgp42j6due7xnqqorh2eujrmy9tj2552,0
66dc7588f7cc4d14714a13ee0a939dc6976982285efa6d7fbbe0138fc98d5467,2,pdmx-qmtyhkyhyomkxaewtwuqumt8exmv4bkfgeus5qpecmhpow;pdmx-qmvtev7lrslvf31mt9krppxq48ujzqmqksipvfhmbytzoi,0
675ba4fe78ba83ecdc11613c11d19d3ec40f02022b2747026ad9335495844e22,2,pdmx-qmcqtkvatvc7q6pbfmuabspr6kijcx3kjomiatxgdurrfu;pdmx-qmcwcbrzbxjh1wtawnycejtiwcvmmdzvdqgzgtxenydjx4,0
677ec3f331869c418c01ec590058460a6bd7e1220f837739c6fcba595651dacc,2,pdmx-qmdjynelq3ascg6c1c4waxk4se6uzws9pxujedwaucimk1;pdmx-qmeg2by3b3zgz7sq2zojrh3yycwckp8sncjliqcikmhnsn,0
6780abca375c8b09d1ac00ad508bf14a9b98f7fd5ae8ae083da3791ad3010a21,2,pdmx-qmpfnzbj3jyvwwzmjbdne2ahbbjf6d2gcr4qv8w6veyvhm;pdmx-qmtreuokoutfxxpqkxdkecufssk3a8xagbncff6nadgn9h,0
6850003a1b82ed73506c678d183117ecd8ac449531821fe79dd9e38d32793010,2,pdmx-qmae3icyf4b8rg5qzudtvlvbkszfkzhjzyaxnjuf5muwnv;pdmx-qmvax41cahhtfcwqwjuzipksfh2skktfybmz2srx1rmzjg,0
68f1cb822085f62430650ece323d1bc6584adc0a34acb0ab6668b8b559b372b7,2,pdmx-qmetzc8ergwdmsqg9h5va82nnemxywrxlqwa9mo8lfdsoe;pdmx-qmqg2kprkqweudkfnhdziojz2a4chkxvgffcwxcx5vj5du,0
69398a01c48ad46b3bbbf3f0bc5cdc7d35abbea39ef7292799f617e6b2cd8e0c,2,pdmx-qmrjeim8pckid9ztyf26mqk8ylzmgfvde6vqyfc3575dv2;pdmx-qmspunughcqolxppsskxam9otkj3vy7zi5lncfw59bg2kt,0
6969eea26ae352afb601d0c740023a4bad6ffd987d63e52c61db78d31ab9ef50,2,pdmx-qmbkjblxber2qzuyquucnbc9t7ypxihhmayzcmgn2tju3t;pdmx-qmpgkypep6tbfbykmtx32kkrymdxsrnwvvpumkehodf41y,0
69b4d4c233f40e11834677df399e8b46d1b6fd52bb4f4deb4a8eb3773be0b94d,2,pdmx-qmdm9sf5pen1p6z8rdfbqtwytkbqykfl5e9pva4guy6wx2;pdmx-qmwkfskfsknimt3fh5xejrlwacsda8fj26xrpbz8lx1b7m,0
69e1afc6be1c59ee8cf5d3e91269b505cc677a8b6adee19e09b47dac67093e2b,2,pdmx-qmeatsvvf82gqazw4b47tfaafqfwjibawjnefke6ifcdm8;pdmx-qmxbvn369wzrsjj9slnh3gus7bcige2cbzdnxetplqpv8x,0
6a1be7a2ff5e7d0f0d4a68c0662ff5c6c9e77486e4248e7d295ab697e6765e26,2,pdmx-qmrq3eoq759z6amk6ujxun1gs1avazfphuyayngxjgsmpd;pdmx-qmsvbxo1h6pvkvk7t39msjzvekokaqeethh9yobvaigowx,0
6a8b822b20de1f43a2fb77b2edf86cce5272948c57b4743e5fa7171031baae04,2,pdmx-qmed8dcnj8dzntb9t9lzjuvugrnaqbjbtgyealxrwxqf66;pdmx-qmzvn3xuvqkatj2jphkrhauj2vhxztibtkx5evbbr5gdoc,0
6aa1b76f9469536d1545eb7104b475c2386542a53ade28e7ac3662458252b0fa,2,pdmx-qmqywinfawvepbrsnlxrtrxn8hgycpjw7yedzearzdrkvb;pdmx-qmydia4nnypqeaidbqcmmpxfxlkgd7ylvxpuztdjdfadoz,0
6af4e986f925b5a21108b74fef86fd63dcadc20aa8384137115b44a4a28437da,2,pdmx-qmduh17uwkgy6h7zpixpmcbrrcszzbxjwevvjgi3ggaq4s;pdmx-qmyea7kjf2jahncvkhsepatidm1raq365cpidlwuh4hqkx,0
6aff91e9ee5c390576324a49c0f79ba149297e22e0f0eaa27fa0a5bfe4956efd,2,pdmx-qmbakx2dfb98dyyv3mkjqv5cxtttjabwefurzcwrhmvdjk;pdmx-qmdygtvavjikghj9yhnk1hurypnkyjatymjhvnvy8t6mqy,0
6b9b73c083b73c2b31ff9b2ee76c5bb8990593c8166d2fef0e7c60a780560ac0,2,pdmx-qmdqlvghc4p9azjjsvesqx5mxrggbq2gzjyujbwu5r9yt7;pdmx-qmuwbvtfqwkjxsry4vnaywv39xsd63qthvqx7zrkbadcqr,0
6bde12f47ee8aa38cdedec90bf9c33e30df761948280ad1877f2bab128eb400c,2,pdmx-qmttu9otvhtfgc83fhs6hwhpupkdjbfzdndkooxzcuns3g;pdmx-qmyrg3gdxpavzqbnjdjka7uzgffsdbbsobrdaawf1phhts,0
6c2f5df97f09274fc5cf711440a26d597167efb00bc3abf8db650c7ed24914b3,2,pdmx-qmdvsxef5dflpjtueo45v3z3unx2knjltoda8qhfzoowzc;pdmx-qmym8co5pcmbmxhdn8hjm1tq43nwub6p1mxqpwffgtfnxm,0
6c62ce2b7cef17d68a14be4f5f6ec492ad5f013ac4022056a6bac0533554d086,2,pdmx-qmuo3ryujinzang5a8gwvceddb7t8cgzgfeejf8ls1cfxx;pdmx-qmyjaukszmk58uqsoerprbog7enu57jxlxn2qqkecutm2u,0
6c6b73a70e950f31ab1ada2b49fd471c842ef45d025fafe68ec3572bed1a8fb4,2,pdmx-qmdmgnspbtrwbzcdg3ffezgp3dpyabxtbkwluhggxcsvbx;pdmx-qmzdrvsyjlxm9wfuym7kvx1a6uneruzlex3gxd3hntukze,0
6c7f3f71497a0f5f9aebd00f926c1347f6e010309a0c3d21aaed5f3af18aaeec,2,pdmx-qmxzg8gxrvnpp6alhjf4bnsyfdafu7iedjdjrim4b5vqct;pdmx-qmz8mim2ipttef7n8dqtiy1l6w4whagusjw821drdhe6ts,0
6da7facc68751a585855b5bb402ceabb59daa768156a3df17ab7d7efcd05ed74,2,pdmx-qmpxpr3ffpzwoe7dvwrgfhhggssjbmryhmnuoyfalkh6nl;pdmx-qmu4vavb5x3ydzqrf4yypukxjcvaf9d3lu3adu4qeaafjk,0
6dad5212ede7566b802a657420ff9c9a46d143ae897b046982766a7f6129d2de,2,pdmx-qmcniwkg6u9fdffyi7r82awuadqdd9mn6wnagb2fcpqziw;pdmx-qmvlg6zjh17huoda3b7xforpgpq4ko6d6wfz9jvqphjjxk,0
6db2fa52a747eb12f10b56210423ccf57044358f1a771ce8f5122675486d997b,2,pdmx-qmaxwwrw4qhpbkwesrwwbspyz6rr3sbrckfvkupkos7kwr;pdmx-qmyb59lbrjlecjpfudjffhyb3eve6qcacnqaqrmvr8gija,0
6e13554119810e8d59ed1b2ddff9a556ba821584faf86b00d40bc16c0aa65821,2,pdmx-qmt6c4kl4ewdceezyjuhjtbjpbzjjydpvizlvt7jpqs8m4;pdmx-qmzbewljbzagrpktijg9tr63ydtcqkgjapv8lc8iqw5fts,0
6e1486e5178abff1a3ad97f853f915e9b769f0d20d147e7769e9a5c19c66602a,2,pdmx-qmdxa3p7xjqyqy4tj7bee94es1jwypyh88hmqamxhv1ndg;pdmx-qmv7t77jvibrwg53hrglrkzz6dutn2m9jtyshmy1ok7vmf,0
6e1e8f7e99a9a15a946fb4603a897b768bbc88329607df79050c56cbfbb127a1,2,pdmx-qmdcbw25dyvajomvy2it8tsrkreg1h5wvnuxqjfkh8ktyx;pdmx-qmpyrd9zv7wuniczeophhsfcj9vkhfqik67ggdywchhw4w,0
6e3477f33c16849d9c4a70f83dc3edf0bcfdf9c04f20e3346fe050a0f67aea0a,2,pdmx-qmbwvgrm9j149sa2cp87adwbmpqlusox2tbeezy61hq7jk;pdmx-qmtpqgozga7ty7annnjdn2fxmkzynm9wdcfddsdojm96xg,0
6e3fd8be601a28cc570ea12a58c95bb50a22cca8ed204219bd4807f0207e55c4,2,pdmx-qmf4xf4vdvtrxulyyqlo9hquy6pdwv1qvs7sbybyrrdalf;pdmx-qmxba3d6ttckoxduy1xlvt1zpa1jyk2qpe2yhfred275ck,0
6e4a19b0b9036347cc479ed9e105036f65c7c85df3e1efccc8c2b9b43c7ef803,2,pdmx-qmpfebyf2oj2uz5rxbesfau9tv3t8ddzdoy5umk14mnbu1;pdmx-qmyqmarybszrnbr3ppzklwomp7upwpgmcodp5pyo6yictb,0
6f019439b1bbc6fe8a807331f270f7b580bd7fa3b6eb503af0993165ecc053d4,2,pdmx-qmd1nd5wpw7awrosmnxbmhge4g5h9wzhxue3y2wfecfipr;pdmx-qmnt4bdkc1cpvwc8nhp9hpdyhufujanaer4dovaebbcho2,0
6f5987fef59c36ee18fbbf3c7291415d2533e7ccbf4693665ead72583bb29ed5,2,pdmx-qmc5hck84kua76eyg5te5rrxytz31cktpkos8g2s3emp7b;pdmx-qmqhvmnebredzqnu1f1gs42tr4hiueuwjcn9w51snkgnvi,0
6fa3a9f22cdc1a6bdba0e540f469cb2a787bfab2ce9f5e25cfc252d114569222,2,pdmx-qmccgcjryg7ak7fzoud38484ts4ae4npaf1vhyizradtct;pdmx-qmraz3sxrxy8cbaqj2yagp1fp4imznh4tu3ptwf9raxfri,0
6fcd28eac8a261336ba7c4b88ac86e9d9786c2f87c747f888c86c20cbe177f53,2,pdmx-qmdjwnfsmyhcecfwqhjprkgwdy3rcn7cyxv2z9pyzos8no;pdmx-qmwq4vtm3gryfjqurxkmcrusg3szuciikt3xcnkxzjsfzb,0
6ffcf35b1d7a99f43b3efac58d4770c4a6184c93e966a429f6ea82b9f6d26eb7,2,pdmx-qmdgpkxvshfsx11tu1ufassdanup6svpku82qpuejm8umx;pdmx-qmeckr8kwmycgyjwlfcxguesob4jdr7ijnadhu6mphfjff,0
7027ef7b01dcc76b4bee819010981f97edf8ec6060ab5ca4e7b942b67fe9fb0f,2,pdmx-qmfxbrquhutbdjt4tkhd168qc9ny1pjp4f9vydj2vg7bcj;pdmx-qmtjeysbcju1ckc1hcqcfzpj8x9iqzqrecdpmpl5pa6263,0
70734950fa31ca6491264a7cf13b459a62d7d4997d9ce99bd17f32b6fe799bf5,2,pdmx-qmt6auiewxk89uzcc2y9eqigra5qas5mz3u972mgcumsex;pdmx-qmxwuagydkqqwl24e3yaonr8kszg5ei1mi9tkcztxpuexf,0
70f13d1b285d1b7f739a7847fdcd578f6ae70c4caf2cb7c88256cc7feaa80d36,2,pdmx-qmckecpcn48787szttkd4cq1ljueqvb1kplau4pngwdrhs;pdmx-qmdpsxfj4nucbtc7tjqcje6heuhesxhxnxaperbgpxspmg,0
726543911abdfd96360ed4d39dc6effcbaf2150c94179db6e66bcb9ac6a11636,2,pdmx-qmpgwmxagpw5buvbjfvf4akqebnikjy6nbze76hf2djxue;pdmx-qmtztungfanrg1luqn1xwqfyefurvy3fxsxrkxrmcjpgc7,0
729081504dcfb5062b11a6209a05b83e1d4b7efbb0b5348bcbc4102d1e298160,2,pdmx-qmretukkjvsugxuiof5txggbgrbt3syhhugqv7ysmeb6pb;pdmx-qmvqrzxxxopbjtdyzdwvhmusegfvijxzz68uwt9gbk4nk6,0
72b99f65a88be31c47923d9dd035349f315f4e67c91567a8499354ef69535a1a,2,pdmx-qmtvkmr3zxdvb4dznpxv8bgjq3knfvtxesahyj7lehslhc;pdmx-qmvya6vokjqusy1y67ohhsjnlovu5kijsmvflmgggsfm8i,0
72e06912efefb7140a27fc21b00dd14ec5be3e6d8ee81c5c36f520df386f7e78,2,pdmx-qmrcuhhzh617ltyxsfdle6qhmzjouxxpvjruulu6wunpid;pdmx-qmvywbdicr5dxggl3rohgquv6catczqx9touprkd7rqjsd,0
730c2205351a925f501aaf82c6da0ec7c9982eb4743592af7e55530a8aa029fd,2,pdmx-qmb4gftn6xhcyoher9uvybks6vevghjs3risz6t5txx7qb;pdmx-qmvctugj21gl7wzhzyfht2bnw1opng5rqbfzlamayh5ohd,0
7310a4a6ac280212ff9c1100bcfca5cd9e0ab39a49cc137948b34fe40f61a3b2,2,pdmx-qmar63whhhbxmyroezreumbdfqxryyuc3q9ablht9fckpp;pdmx-qmuk9garqjuty3ex1vhbecifptny1ercxp4pr7hqvm4fls,0
7330be6bba4738959be99a880d885c171d2bf1d3af777e0b8f9993654629c721,2,pdmx-qmruk7mp3kbqtvyg66eoqhqpvdo9wssggyg5tnw6fcw4s1;pdmx-qmwkzymwquwvhjnjeubkmefqw5dtz5p85nawfxvjpujjtx,0
73a9d5918aa50b9cd840e0ec5e32c77bffa223b6121895c37d5b35b9bb278b50,2,pdmx-qmqllud3hjbex7dsq1wbihd3dwhsevttzktyguh58haunl;pdmx-qmqqbqutjfgsgh82xsokmwmgh1tirw3evvo21s9whywced,0
73ad49754530c65f3ed909d25e04f831b9dd8a95e880085c1524f4fa6076c284,2,pdmx-qmphte6unymig13sgd35rmfp46xheakwp9upzz3npm2hr9;pdmx-qmtzibi2p6f3cf1etx4kaf7dwg8cscw7cnb5f8nuwbpwvk,0
73caf71780b8942eab7f18481659f70636b99e90220f5c6d32976505d7f39094,2,pdmx-qme6cm9rgbzsw2dydt98xryeaygx8lpdj2r67kzkgeunt6;pdmx-qmyyth29lz4n7hbnlymstajanuzfnbofmsnxqw9pyv9y6v,0
740267dee3bce01c39e58e2a05875243799c632413f9ad8e4a53ebb666d94d05,2,pdmx-qmcld41mwm2fqzladahnlvsllhktbxv126ptswfjj6xsbe;pdmx-qmy2uzq5hjhzrkmf433smg634tnex9t8pitygvhffjst9j,0
747b6c6be53d697724bac28adc44df5bda76bed088e0d87202a48bd2ac681bde,2,pdmx-qmdkpt3caxcu2blh7j39hv4k4kzv9grk2idf2a3zstkyzv;pdmx-qmp7zwiywuqcbqffvghgdxtmsj2gblpeerr7nvbcc9pmfn,0
75c69778ef79f12ee7d60912afff60caa1c489926d7751f149117e522f2fb79d,2,pdmx-qmc124vbbawbheyrm3nxgnj76a2anbc7sr8vlvkj87afgq;pdmx-qmstej8j9p7qxowjcextxrsbpmrny2nu6xwabfnltvh6mq,0
75e9d35b0d5abdee44728c85795a7d5ce34e2b43619969d243150c902a91908a,2,pdmx-qmnbuptjxwzpj4x5bwmoavc8wtfppdhfm9lxtndsngbsyl;pdmx-qmzsbbksreear8gayb911wl114uubfs1rjgrvoxsyahg8u,0
75f023cbdea5c27cfa985a8cda0d0c0260f284a8bdc8816492822c17e3ffb626,2,pdmx-qmb2zdxdmvzd7lrr67vt6jxgvctu7nbumsvawiwpy2chw3;pdmx-qmfjj18s1cc5khzl3sbmn43nynmxpbulfhyjk9fkjuup8a,0
75fd112a9b32eb2a249103791eff84cf551bd75d5b09e1c8cb73937678935bd0,2,pdmx-qmsbxyi6mgluaq2qhysntmg3jqcm6oy5bqsz62ffdk2hhb;pdmx-qmviftk13hkbqjdrphkjx4hwbkhbbcbr2maw2vvqu4jv56,0
764fd820ab74d7b9e0072a6c3ac1eff0163127181c1e94de01336a022f0d81e2,2,pdmx-qmydkuzxgbnj2oek2jjmnagveujujaulxrjvbxec7tf62a;pdmx-qmzvckbdcslauwwd2clqpzfm987fcpe9skodlhqzwkkxmk,0
767da3d806b312953d8c8dc1caa6bb3dbfb1f89f851d0439c63d691a657a34a8,2,pdmx-qmavnpy4leqfmbtg2cn2nf3a9urymxpzhvywu7mdf2ci5m;pdmx-qmpfurvugejf9tcrrjgjrqnewivhyrtwbvwf9qkrrkubqz,0
768cb53ef394e6d4a5975526e8dec5844d544f5673d31eef4f20b77ddac80c01,2,pdmx-qmctvycbmysra9ackmn89tpxwh9fpw1udduyoatoh7ju8e;pdmx-qmdccqzxz4gqxtsrbjrwcmn9htq9wmovqbtmx9hldqho1m,0
