match_id,score_id,score_name,composer,collection,movement,score_path,mscz_path,mscz_sha256,mxl_path,mxl_sha256,alignment_path,alignment_sha256,alignment_rows,alignment_column,audio_id,performers,publisher,recording_year,imslp_number,audio_url,source_repository,source_tag,match_class,alignment_claim,edition_identity_claim,human_performance,audio_redistributed,rights_note
hauptstimme-audio-2fc5a0bcee822df60f5d,51,Allegro con brio,"Beethoven, Ludwig van","Symphony No.5, Op.67",1,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mscz",8413146ebc57c2a75295c706c7c50c46f068236e976dbb2cab1a3eb62101f9de,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mxl",62b72bb1ab6ea50f6ed6ba4be990164722f720b85b7148e033f754a8b34906e2,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1_alignment.csv",d3eb6aac40ad596d90764022a8ab57550f706ab2976ec7e47fb0de8fc28e54e3,1791,726687_tstamp,170,"Berliner Philharmoniker, Wilhelm Furtwängler",Unicorn Records. UNI 106.,1943,726687,https://imslp.org/images/f/f9/PMLP1586-01.01._Symphony_No._5_Op._67-_Allegro_Con_Brio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-7393a3116e2926d36902,51,Allegro con brio,"Beethoven, Ludwig van","Symphony No.5, Op.67",1,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mscz",8413146ebc57c2a75295c706c7c50c46f068236e976dbb2cab1a3eb62101f9de,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mxl",62b72bb1ab6ea50f6ed6ba4be990164722f720b85b7148e033f754a8b34906e2,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1_alignment.csv",d3eb6aac40ad596d90764022a8ab57550f706ab2976ec7e47fb0de8fc28e54e3,1791,728533_tstamp,152,"Berliner Philharmoniker, Herbert von Karajan",Deutsche Grammophon. 2535 304.,1962,728533,https://imslp.org/images/d/d6/PMLP1586-01.01._Symphonie_Nr._5_C-min.%2C_Op._67-_1._Mov-_Allegro_Con_Brio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-a0bc476bcccb1069a0b4,51,Allegro con brio,"Beethoven, Ludwig van","Symphony No.5, Op.67",1,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mscz",8413146ebc57c2a75295c706c7c50c46f068236e976dbb2cab1a3eb62101f9de,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mxl",62b72bb1ab6ea50f6ed6ba4be990164722f720b85b7148e033f754a8b34906e2,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1_alignment.csv",d3eb6aac40ad596d90764022a8ab57550f706ab2976ec7e47fb0de8fc28e54e3,1791,729213_tstamp,156,"Royal Philharmonic Orchestra, René Leibowitz",Reader's Digest. RDA-6 (1-7).,1961,729213,https://imslp.org/images/d/d1/PMLP1586-06.01._Symphony_No._5_In_C_Minor%2C_Op._67-_First_Movement_-_Allegro_Con_Brio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-ae2cd6ad012ffa866152,51,Allegro con brio,"Beethoven, Ludwig van","Symphony No.5, Op.67",1,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mscz",8413146ebc57c2a75295c706c7c50c46f068236e976dbb2cab1a3eb62101f9de,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1.mxl",62b72bb1ab6ea50f6ed6ba4be990164722f720b85b7148e033f754a8b34906e2,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/1/Beethoven_Op.67_1_alignment.csv",d3eb6aac40ad596d90764022a8ab57550f706ab2976ec7e47fb0de8fc28e54e3,1791,729226_tstamp,160,"Orchestre de la Suisse Romande, Ernest Ansermet",London Records. CS 6037.,1958,729226,https://imslp.org/images/2/29/PMLP1586-london01.01._Symphony_No._5_In_C_Minor%2C_Op._67_First_Movement_Allegro_Con_Brio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-8521d62e3a082b5de5c0,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726628_tstamp,169,"New York Philharmonic, Bruno Walter",Columbia Masterworks. ML 4009.,1948,726628,https://imslp.org/images/0/09/PMLP1586-01.02._Symphony_No._5_In_C_Minor%2C_Op._67-_Second_Movement-_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-d87884d60226767e0442,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726641_tstamp,173,"Royal Concertgebouw Orchestra, Willem Mengelberg",Capitol Records. P-8110.,1937,726641,https://imslp.org/images/7/74/PMLP1586-01.02._Second_Movement-_Adante_con_moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-90bc2f5c3d7b902fb3c0,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726652_tstamp,167,"Philadelphia Orchestra, Eugene Ormandy",Columbia Masterworks. ML 5098.,1956,726652,https://imslp.org/images/8/84/PMLP1586-01.02._Symphony_No._5_In_C_Minor%2C_OP_57-_II_-_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-42006653b34a7113302a,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726680_tstamp,165,"Philharmonia Orchestra, Otto Klemperer",Angel. RL 32032.,1957,726680,https://imslp.org/images/e/eb/PMLP1586-01.02._Second_Movement-_Andante_con_moto_-_Piu_mosso_-_Tempo_1.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-d124d8325211aecc8aaa,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726688_tstamp,171,"Berliner Philharmoniker, Wilhelm Furtwängler",Unicorn Records. UNI 106.,1943,726688,https://imslp.org/images/6/60/PMLP1586-01.02._Symphony_No._5_Op._67-_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-96f27952c3d6d1525242,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726691_tstamp,159,"Columbia Symphony Orchestra, Bruno Walter",Odyssey. Y 30314.,1961,726691,https://imslp.org/images/a/a1/PMLP1586-02.02._Symphony_No._5_In_C_Minor%2C_Op._67-_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-54050644b25ccf556071,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,726696_tstamp,151,"Columbia Symphony Orchestra, Bruno Walter",Columbia Masterworks. ML 5906.,1963,726696,https://imslp.org/images/2/22/PMLP1586-02.02._Symphony_No._5_In_C_Minor%2C_Op._67-_II_-_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-bac2a5ebe866f9733eda,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,728534_tstamp,153,"Berliner Philharmoniker, Herbert von Karajan",Deutsche Grammophon. 2535 304.,1962,728534,https://imslp.org/images/6/61/PMLP1586-01.02._Symphonie_Nr._5_C-min.%2C_Op._67-_2._Mov-_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-c528eaa405e1d43788c4,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,729214_tstamp,157,"Royal Philharmonic Orchestra, René Leibowitz",Reader's Digest. RDA-6 (1-7).,1961,729214,https://imslp.org/images/8/81/PMLP1586-06.02._Symphony_No._5_In_C_Minor%2C_Op._67-_Second_Movement_-_Andante_Con_Motto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-56955ba6067dd536fa4a,52,Andante con moto,"Beethoven, Ludwig van","Symphony No.5, Op.67",2,"Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2","data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mscz",96ad2b37ee43d549de3b67f546b6fd9ac040949dca56d06c83fddcf3a9960b97,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2.mxl",df4391c2395295f6ab8c6154bf00c2c3407f2d1cb1a2180e2dd87cf7472e039f,"data/Beethoven,_Ludwig_van/Symphony_No.5,_Op.67/2/Beethoven_Op.67_2_alignment.csv",3b422497473527fc4d14385ea5b977cae62bf7ed8bbd3f5d103f367ad48eafd4,1565,729227_tstamp,161,"Orchestre de la Suisse Romande, Ernest Ansermet",London Records. CS 6037.,1958,729227,https://imslp.org/images/1/15/PMLP1586-london01.02._Symphony_No._5_In_C_Minor%2C_Op._67_Second_Movement_Andante_Con_Moto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-1d5e8abab3fcef728ee6,55,Erwachen heiterer Gefühle bei der Ankunft auf dem Lande. Allegro ma non troppo,"Beethoven, Ludwig van","Symphony No.6, Op.68",1,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mscz",c5fd6b92a920e703ab11510a71d0801894023879515c5fecb8f254839b8359a5,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mxl",d8ed168e7e504d3df7842c7657c1067cf17cac099550a44cb8d092380049e61a,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1_alignment.csv",81dc83ef5c80cfbeb60657834c176e2f858e11d97e08a0fc49fda71407107831,3471,734768_tstamp,174,"Wiener Philharmoniker, Pierre Monteux",RCA Victrola. VICS 1070.,1964,734768,https://imslp.org/images/a/a8/PMLP1595-01.01._Beethoven_Symphony_No._6_In_F._Op._68_%28%22Pastoral%22%29-_First_Movement-_Allegro_Ma_Non_Troppo.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-706bbb90e0589f6b1560,55,Erwachen heiterer Gefühle bei der Ankunft auf dem Lande. Allegro ma non troppo,"Beethoven, Ludwig van","Symphony No.6, Op.68",1,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mscz",c5fd6b92a920e703ab11510a71d0801894023879515c5fecb8f254839b8359a5,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mxl",d8ed168e7e504d3df7842c7657c1067cf17cac099550a44cb8d092380049e61a,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1_alignment.csv",81dc83ef5c80cfbeb60657834c176e2f858e11d97e08a0fc49fda71407107831,3471,734777_tstamp,196,"NBC Symphony Orchestra, Arturo Toscanini",RCA. AT 133.,1956,734777,https://imslp.org/images/9/96/PMLP1595-01.01._First_Movement-_Allegro_Ma_Non_Troppo_%28Risvegli_Di_Piacevoli_Sensazioni_All%27arrivo_In_Campagna%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-4df7de9dbc53ddb2f0fc,55,Erwachen heiterer Gefühle bei der Ankunft auf dem Lande. Allegro ma non troppo,"Beethoven, Ludwig van","Symphony No.6, Op.68",1,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mscz",c5fd6b92a920e703ab11510a71d0801894023879515c5fecb8f254839b8359a5,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mxl",d8ed168e7e504d3df7842c7657c1067cf17cac099550a44cb8d092380049e61a,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1_alignment.csv",81dc83ef5c80cfbeb60657834c176e2f858e11d97e08a0fc49fda71407107831,3471,734915_tstamp,204,"Pittsburgh Symphony Orchestra, William Steinberg",Capitol Records. S 8159.,1952,734915,https://imslp.org/images/a/aa/PMLP1595-01.01._1st_Movement_-_Allegro_Ma_Non_Troppo.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-a1fb079db15a442aa87d,55,Erwachen heiterer Gefühle bei der Ankunft auf dem Lande. Allegro ma non troppo,"Beethoven, Ludwig van","Symphony No.6, Op.68",1,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mscz",c5fd6b92a920e703ab11510a71d0801894023879515c5fecb8f254839b8359a5,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1.mxl",d8ed168e7e504d3df7842c7657c1067cf17cac099550a44cb8d092380049e61a,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/1/Beethoven_Op.68_1_alignment.csv",81dc83ef5c80cfbeb60657834c176e2f858e11d97e08a0fc49fda71407107831,3471,735484_tstamp,206,"Wiener Symphoniker, Otto Klemperer",Music-Appreciation Records. MAR 10577.,1950,735484,https://imslp.org/images/8/89/PMLP1595-01.01._Symphony_No._6_In_F_Major%2C_Op._68_%22Pastoral%22-_1_-_Allegro_Ma_Non_Troppo.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-713ef8d1acb346d122fa,56,Scene am Bach. Andante molto mosso,"Beethoven, Ludwig van","Symphony No.6, Op.68",2,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2.mscz",83a663888d09daa61894ce5355c3a30d96f1b2f5933702e181745956c1fccd80,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2.mxl",cef25c2a422bd158f09de0473d9cca011dc7be2fba9dff93656a308bc93e6571,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2_alignment.csv",021c1f3b26c02dda7653f836180f882ff5e774d935da513e3ebd35a4093413fd,2809,729185_tstamp,183,"Royal Philharmonic Orchestra, René Leibowitz",Reader's Digest. RDA-6 (1-7).,1961,729185,https://imslp.org/images/9/94/PMLP1595-07.02._Symphony_No._6_In_F_Major%2C_Op._68_%28%22Pastoral%22%29-_Second_Movement_-_Andante_Con_Molto_%28Scene_By_The_Brook%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-c912e78a250a5b802705,56,Scene am Bach. Andante molto mosso,"Beethoven, Ludwig van","Symphony No.6, Op.68",2,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2.mscz",83a663888d09daa61894ce5355c3a30d96f1b2f5933702e181745956c1fccd80,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2.mxl",cef25c2a422bd158f09de0473d9cca011dc7be2fba9dff93656a308bc93e6571,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2_alignment.csv",021c1f3b26c02dda7653f836180f882ff5e774d935da513e3ebd35a4093413fd,2809,734760_tstamp,179,"Chicago Symphony Orchestra, Fritz Reiner",RCA Victor Red Seal. LSC 2614.,1963,734760,https://imslp.org/images/5/51/PMLP1595-01.02._Symphony_No._6_In_F%2C_Op._68_%28%22Pastoral%22%29-_By_The_Brook.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-ec521d1cd16b326a7db1,56,Scene am Bach. Andante molto mosso,"Beethoven, Ludwig van","Symphony No.6, Op.68",2,"Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2","data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2.mscz",83a663888d09daa61894ce5355c3a30d96f1b2f5933702e181745956c1fccd80,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2.mxl",cef25c2a422bd158f09de0473d9cca011dc7be2fba9dff93656a308bc93e6571,"data/Beethoven,_Ludwig_van/Symphony_No.6,_Op.68/2/Beethoven_Op.68_2_alignment.csv",021c1f3b26c02dda7653f836180f882ff5e774d935da513e3ebd35a4093413fd,2809,734766_tstamp,185,"Berliner Philharmoniker, André Cluytens",His Master's Voice. ALP 1863.,1960,734766,https://imslp.org/images/2/2f/PMLP1595-01.02._Symphony_No._6_In_F_Major%2C_Op._68_%28%22Pastoral%22%29-_Second_Movement-_Scene_At_The_Brook_%28Andante_Molto_Mosso%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
