record_id,track_name,score_member_path,score_sha256,score_bytes,note_events,instrument_programs,start_seconds,end_seconds,metadata_member_paths,metadata_duration_seconds,metadata_sources,source,source_doi,source_url,score_representation,origin_relation,score_audio_pair_class,human_performance_claim,printable_engraved_score_claim,audio_binary_mirrored,rights_note
synthsod-score-aa0066881c06ea949f5d,serenata_375_5_orch,SynthSOD_aligned_scores/SynthSOD_score_data/serenata_375_5_orch.txt,8b48b78757acbf7278678f81b8f642b1d2c2aeb7323b6d0144d33230b00fef8d,215071,7584,"{""60"":1503,""70"":4016,""71"":2065}",0.084036,271.498095,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,271.71362811791386,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-4c3265f1b68e4451a66b,sinfonietta_op_60_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sinfonietta_op_60_1_orch.txt,99d8b4069819f04aa754578c4711fc750295199d6e378b543006be5b2349810c,162784,5897,"{""47"":317,""56"":2945,""58"":2635}",0.084036,138.868027,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_test.json,138.95272108843537,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-6b9d59a3db781104e6c2,slavonic_dances_46_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/slavonic_dances_46_4_orch.txt,ef69d2dfd7a9acbe7540110b7a340c29dd35db81c9e1f495304e3335c9900a20,1677514,58520,"{""0"":1506,""40"":5457,""41"":4282,""42"":4251,""43"":5568,""47"":1598,""56"":3265,""57"":4613,""60"":8707,""68"":5734,""70"":4979,""71"":5182,""73"":3378}",0.765578,427.060045,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_evaluation.json,427.1518820861678,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-6bcf5f1795232e991988,sonata_3_12_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_3_12_1_orch.txt,fbd6658aca538671afc2f490cc7f7085c0c0f68cbda4facd6abbef71c8cb8da6,13205,446,"{""56"":148,""57"":298}",0.104082,61.332608,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,61.419501133786845,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-d18743ff90abe1393668,sonata_3_12_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_3_12_2_orch.txt,90636db8015c0aad39ef3373c7cf6caf49b8825c2bce5e8b8c9a7cded33e68c9,38809,1287,"{""56"":454,""57"":833}",22.925714,69.721587,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,70.51748299319728,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-3463d8c1412971bbf6f8,sonata_3_12_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_3_12_3_orch.txt,0a00362e9af8c58d320739640d5dd2f162aae4311b12a839edbbee9d3cd7317c,16064,557,"{""56"":175,""57"":382}",0.144172,74.853197,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,74.94167800453515,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-b9db9840a6e97e2e6131,sonata_3_12_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_3_12_4_orch.txt,ff026306815574a6b01f5b120a9ccdf5bc20159d7434f504bea64cd73eea35d5,27250,973,"{""56"":251,""57"":722}",0.094059,32.196689,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,32.28219954648526,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-44d0afc1804e5a1bcfdd,sonata_3_12_5_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_3_12_5_orch.txt,ccdfd5ae9d66a5f826023900acf1ab3b7a0b991b039bb8579579ce5bf3d08187,10724,370,"{""56"":124,""57"":246}",0.184263,59.869297,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,59.97090702947846,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-eb408a2f2334fea0eb59,sonata_3_12_6_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_3_12_6_orch.txt,0cb2f367558b37c6a1783ccae164409c153ea11a29f126a97056d56fa0f2cfe2,67020,2280,"{""56"":636,""57"":1644}",0.084036,126.570204,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,126.66074829931972,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-5e7e2fd6fe6c2f2cf691,sonata_battalia_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_battalia_1_orch.txt,ad3019fb3189a9c136231a1d9f6c889fdee7f625caf93e32f5c36c1ca0c9a82c,39077,1415,"{""56"":455,""57"":960}",0.094059,50.538186,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,50.62451247165533,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-d926294c3bc050b3d409,sonata_battalia_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_battalia_2_orch.txt,af06e7b572a673f15be8f31fb5e4a60e3961e619e947de69303df14545113dbd,66175,2426,"{""56"":612,""57"":1814}",0.154195,71.886485,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,71.97646258503401,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-9975ee49c6db742cae84,sonata_battalia_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_battalia_3_orch.txt,b7cae8827860f987167762f85e851a8cf6f25fb562c75b82fafceb715bbf2395,9333,322,"{""56"":109,""57"":213}",1.046213,35.584354,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,35.66975056689343,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-d3eb7c4aa78e0b1abc4c,sonata_battalia_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_battalia_4_orch.txt,00300062a650e0c7096eedc6cf5355178053acb7a3a8f0bc4469dbe53ad57648,46351,1665,"{""56"":529,""57"":1136}",0.084036,58.035147,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,58.117823129251704,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-87c44c5cc2bb8f599835,sonata_battalia_5_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_battalia_5_orch.txt,3108ea12c7fb9c67d8f26e4d99340b70c6266f545ad42e84b94b06e6f3c0d946,47263,1710,"{""56"":528,""57"":1182}",0.855782,60.320317,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,60.413764172335604,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-867c9613983cbace100a,sonata_battalia_6_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_battalia_6_orch.txt,35393a3477b7ddad117b0fc284bdfd4f2b138d972a8ce4e2a4a55ee66971dcfc,29501,1086,"{""56"":322,""57"":764}",0.164218,32.276871,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,32.35390022675737,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-63b00793827020b781f8,sonata_in_d_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_d_1_orch.txt,5bc2d6d79fa6877fea8eb97901661823ab2547027ccb30f6b83d0e4809e9a539,42136,1425,"{""56"":481,""57"":944}",0.124127,133.255329,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,133.33473922902493,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-35ec4072eea214fe80ad,sonata_in_d_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_d_3_orch.txt,2705c80b941faf992262d6037e4e2a477035ebf8d831c5bfb01f7349b9635b82,18641,616,"{""56"":212,""57"":404}",1.437098,82.310068,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,82.39560090702948,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-ec18375c1852868c92f2,sonata_in_d_5_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_d_5_orch.txt,6e2cb6dd3b21f990f596dfca87041646a21940f1a16bc1c4243bf54eac2d8ee9,26298,889,"{""47"":132,""56"":410,""57"":347}",0.805669,82.109615,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,82.46902494331066,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-f4ca9260809e0b304890,sonata_in_F-major_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_F-major_orch.txt,7c32ee22e9a4c69e8c996c36a8c249b2cd90086ada36d65bd8f94d1800eff9d3,217979,7394,"{""56"":3098,""57"":1195,""58"":3101}",2.689932,358.494921,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,358.5695464852608,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-a5fcc05557cc3f5edfc0,sonata_in_F_i_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_F_i_1_orch.txt,b3366d800d21dc1f346a612df1dd80c9d4c3d93ab669d560b11acf6ad0e02a76,68695,2393,"{""56"":799,""57"":1594}",0.094059,142.626531,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,142.711179138322,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-af1bc4e83ce89926ac91,sonata_in_F_i_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_F_i_2_orch.txt,ddd54f944062b361f2d96ce65c96a205d7f2a605897781487b240bad96189232,170188,5974,"{""56"":1769,""57"":4205}",0.114104,171.050839,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,171.18861678004535,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-151e3a1f4278adfe34f6,sonata_in_F_i_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_F_i_3_orch.txt,e1c98c15341143b31b2632d77b524877fc2db6916163834e8707dc98111bbe75,18002,646,"{""56"":183,""57"":463}",0.114104,42.229388,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,42.323786848072565,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-58d4451e689792fc8550,sonata_in_F_i_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_F_i_4_orch.txt,e21034b093361983d99c2a5ef640e716f03e5ffb02fce8c138eb4a40c4d72eb3,116659,4230,"{""56"":1336,""57"":2894}",0.905896,100.821950,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,100.91024943310657,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-a11791ecb7468224e83b,sonata_in_g_i_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_i_1_orch.txt,bef5fa0945b837a62c07621fce138854061f0acb4c9cb3bb02ca49112241a2aa,33910,1214,"{""56"":320,""57"":894}",0.124127,117.619955,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,117.76455782312925,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-15b59935686b6e3b0f4b,sonata_in_g_i_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_i_2_orch.txt,f8f8d9a9eda9eebdc9e4c9ab1b768898e5405868cbf1cd0cf323bce5bc9f8062,125406,4363,"{""56"":1277,""57"":3086}",2.148707,119.885079,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,120.73612244897959,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-62af59b0fbed20435914,sonata_in_g_i_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_i_3_orch.txt,4939134705c4daf22c6183ba943aefa93b707378c8ca4bda92db6bf2bceaf2b7,9436,333,"{""56"":95,""57"":238}",1.136417,48.032517,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,48.11986394557823,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-6c410f3feb7af803173f,sonata_in_g_i_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_i_4_orch.txt,07bcdc1f8de4171287f885b9b35273f1a4b41e6451e09778d11c21f1081c5dcf,89794,3244,"{""56"":1045,""57"":2199}",0.094059,85.477234,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,85.57063492063492,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-7efc3fbc7d217ac0a5b2,sonata_in_g_ii_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_ii_1_orch.txt,6e04589ed4906d058c809df46953a25fbf872e20420e2f1c74228c17dee690a1,23745,837,"{""56"":241,""57"":596}",1.116372,87.110930,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,89.36598639455782,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-1f422f0fe744a40a66d4,sonata_in_g_ii_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_ii_2_orch.txt,fdb07d52e5c64c75989460e8548729e8872112576e0ebe53937e4c4c736517c0,65830,2330,"{""56"":1034,""57"":328,""58"":968}",1.817959,74.412200,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,74.49027210884354,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-dfa46bb341bd1d8e4162,sonata_in_g_ii_3_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_ii_3_orch.txt,249e06a9ccf025fb2b5f9c54a7eeacbf4d5eae10869cb636204248cc5c652d46,18670,651,"{""56"":187,""57"":168,""58"":296}",0.084036,69.160317,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,69.25045351473923,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-201988db46f69b1e7057,sonata_in_g_ii_4_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_ii_4_orch.txt,4916cf56d6d809c288d20a3428b0f1e5af7b192bbf9b31a41061c6f78878b0bc,32199,1066,"{""56"":412,""57"":235,""58"":419}",0.094059,70.733878,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,70.85462585034014,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-2eefe76ce400edc1bfcd,sonata_in_g_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_in_g_orch.txt,cdaa6d28d6079dd508843437224ce734adda7444d3f29fb7f99ac74a942bb43a,97547,3508,"{""56"":1174,""57"":2334}",0.124127,116.657778,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,116.74074829931973,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-e1416c7725bf6368a940,sonata_v_7_1_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_v_7_1_orch.txt,0eca703bc2dbf1eb6d6a1474d5860baa322b7b4ad9abd2025930ae04530fe1d5,73260,2578,"{""56"":842,""57"":1736}",1.787891,95.409705,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_train.json,95.50335600907029,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
synthsod-score-d70db2ae8e5145aa5d22,sonata_v_7_2_orch,SynthSOD_aligned_scores/SynthSOD_score_data/sonata_v_7_2_orch.txt,c37ae59e96fa9fae704e9eec50f2b86bb1a56040b0bb98102af52a8c6f42c363,84937,2978,"{""56"":582,""57"":2396}",1.356916,137.655283,SynthSOD_aligned_scores/SynthSOD_metadata_aligned_all.json|SynthSOD_aligned_scores/SynthSOD_metadata_aligned_test.json,137.89390022675738,,SynthSOD aligned scores v2,10.5281/zenodo.15575778,https://zenodo.org/records/15575778,"tab-separated note events: onset, offset, MIDI pitch, MIDI instrument",Derived from the original MIDI used to synthesize the SynthSOD audio and aligned to that audio; v2 removes notes absent from the render,midi_derived_note_score_aligned_to_synthetic_orchestra_audio,False,False,False,Metadata only in this repository; source dataset terms apply
